1,38.26862,42.50322,True,no,null
0.05989683,9.123834,13.19668,True,no,null
0.06076275,15.40867,7.571486,True,no,null
0.06076275,20.97973,2.739819,True,no,null
0.06076275,16.91054,11.21624,True,no,null
1,42.74723,48.86586,True,no,null
1,46.85358,55.80292,True,no,null
1,40.06211,51.72749,True,no,null
1,35.17158,44.16072,True,no,null
0.1105136,5.786061,14.54175,True,no,null
0.111347,13.71879,8.174636,True,no,null
0.111347,17.66879,3.851616,True,no,null
0.111347,12.54828,12.29787,True,no,null
1,39.67632,49.77579,True,no,null
1,44.40464,56.77507,True,no,null
1,38.13716,52.78248,True,no,null
1,32.5097,45.1687,True,no,null
0.1612081,5.154875,15.85254,True,no,null
0.1620567,13.43824,9.245323,True,no,null
0.1620567,14.93741,5.127945,True,no,null
0.1620567,8.313408,13.60425,True,no,null
1,36.91043,51.11541,True,no,null
1,42.32927,58.21519,True,no,null
1,36.73426,54.13633,True,no,null
1,30.33181,46.59129,True,no,null
0.2114787,7.857351,15.31507,True,no,null
0.2123578,14.54872,9.040408,True,no,null
0.2123578,13.25021,4.834466,True,no,null
0.2123578,5.063676,13.27383,True,no,null
1,34.84314,51.09276,True,no,null
1,40.95486,57.98232,True,no,null
1,36.13899,53.80878,True,no,null
1,29.03052,46.30233,True,no,null
0.2618272,11.86451,15.58664,True,no,null
0.2626617,16.98318,9.290727,True,no,null
0.2626617,13.18342,4.827286,True,no,null
0.2626617,5.112814,13.30216,True,no,null
1,33.19864,50.24428,True,no,null
1,39.96936,57.46462,True,no,null
1,36.02721,53.81143,True,no,null
1,28.32949,46.02146,True,no,null
0.3123684,13.30654,14.70201,True,no,null
0.3132068,19.86812,8.651785,True,no,null
0.3132068,17.15157,3.77999,True,no,null
0.3132068,8.759408,12.26036,True,no,null
1,29.63475,50.00406,True,no,null
1,36.10473,56.91315,True,no,null
1,31.90245,52.78422,True,no,null
1,24.33995,45.24901,True,no,null
0.3629267,13.64666,14.98132,True,no,null
0.3637752,21.4323,8.178152,True,no,null
0.3637752,20.41611,5.203809,True,no,null
0.3637752,11.98772,13.487,True,no,null
1,28.29383,51.46461,True,no,null
1,33.94902,58.27491,True,no,null
1,28.88865,53.98365,True,no,null
1,21.96722,46.54972,True,no,null
0.4132037,15.3961,15.51752,True,no,null
0.4140562,23.74641,8.56258,True,no,null
0.4140562,24.06077,4.953422,True,no,null
0.4140562,15.87668,13.39714,True,no,null
1,27.76718,51.16225,True,no,null
1,32.42433,58.07095,True,no,null
1,26.47163,53.92398,True,no,null
1,20.50429,46.40191,True,no,null
0.463775,18.24483,15.29008,True,no,null
0.4646084,26.72785,8.11569,True,no,null
0.4646084,28.07075,5.923475,True,no,null
0.4646084,20.16092,14.13406,True,no,null
1,28.02184,52.16745,True,no,null
1,31.50623,58.94619,True,no,null
1,24.67518,54.60101,True,no,null
1,20.0361,47.20234,True,no,null
0.5142717,21.69132,14.74513,True,no,null
0.5151337,30.09557,6.945842,True,no,null
0.5151337,32.20093,7.352931,True,no,null
0.5151337,24.52896,14.94121,True,no,null
1,29.02794,53.15804,True,no,null
1,31.27897,59.73182,True,no,null
1,23.70592,55.09978,True,no,null
1,20.64504,47.89439,True,no,null
0.5646113,25.58721,14.5359,True,no,null
0.5654456,33.83175,6.088797,True,no,null
0.5654456,36.52813,9.392077,True,no,null
0.5654456,29.05894,16.15726,True,no,null
1,30.74391,54.30943,True,no,null
1,31.74963,60.64386,True,no,null
1,23.63148,55.7001,True,no,null
1,22.26199,48.72718,True,no,null
0.6153924,29.72294,14.09049,True,no,null
0.6162257,37.78872,6.318677,True,no,null
0.6162257,40.94221,12.8733,True,no,null
0.6162257,33.6412,18.22071,True,no,null
1,33.05014,55.59827,True,no,null
1,32.89772,61.43475,True,no,null
1,24.48428,55.9227,True,no,null
1,24.68869,49.43973,True,no,null
0.6660836,33.93751,16.84019,True,no,null
0.6669446,41.83318,9.594374,True,no,null
0.6669446,45.34159,16.12491,True,no,null
0.6669446,38.17852,21.58275,True,no,null
1,35.78228,58.6255,True,no,null
1,34.62158,64.28234,True,no,null
1,26.13902,58.5558,True,no,null
1,27.65801,52.28299,True,no,null
0.7165765,38.28964,19.31975,True,no,null
0.7174293,46.01979,12.50712,True,no,null
0.7174293,49.83191,19.16045,True,no,null
0.7174293,42.79597,24.4861,True,no,null
1,38.99547,61.23186,True,no,null
1,36.96949,66.66291,True,no,null
1,28.57932,60.69609,True,no,null
1,31.15574,54.67552,True,no,null
0.7672518,36.34551,21.53429,True,no,null
0.7681337,43.707,14.79291,True,no,null
0.7681337,48.14678,21.6701,True,no,null
0.7681337,41.57892,26.78893,True,no,null
1,41.80705,63.35434,True,no,null
1,40.43962,68.47487,True,no,null
1,31.97385,62.21517,True,no,null
1,33.68669,56.53046,True,no,null
0.8172893,32.8971,22.93835,True,no,null
0.8181487,39.93112,16.37541,True,no,null
0.8181487,44.82926,23.37613,True,no,null
0.8181487,38.69609,28.36296,True,no,null
1,43.05386,64.85333,True,no,null
1,42.53846,70.18459,True,no,null
1,34.06182,64.019,True,no,null
1,34.70335,58.20932,True,no,null
0.8677045,29.66175,23.78143,True,no,null
0.8685725,36.24412,17.55398,True,no,null
0.8685725,41.65932,24.76195,True,no,null
0.8685725,36.07884,29.5054,True,no,null
1,44.72316,65.65849,True,no,null
1,45.01078,70.85322,True,no,null
1,36.61213,64.63815,True,no,null
1,36.25794,58.89778,True,no,null
0.9179878,26.79694,24.52812,True,no,null
0.9188641,32.74266,17.94062,True,no,null
0.9188641,38.73941,24.82462,True,no,null
0.9188641,33.86349,29.93367,True,no,null
1,46.83297,66.44189,True,no,null
1,47.85678,71.75218,True,no,null
1,39.59706,65.63187,True,no,null
1,38.35339,59.78036,True,no,null
0.9684776,24.51298,27.12836,True,no,null
0.9693339,29.58173,20.6136,True,no,null
0.9693339,36.20132,27.23334,True,no,null
0.9693339,32.19228,32.60727,True,no,null
1,49.30566,69.02937,True,no,null
1,50.98166,74.26441,True,no,null
1,42.89479,68.05894,True,no,null
1,40.88865,62.30465,True,no,null
1,23.00244,28.16032,True,no,null
1,26.92295,21.48505,True,no,null
1,34.16113,28.10164,True,no,null
1,31.16488,33.48281,True,no,null
1,52.04009,70.07368,True,no,null
1,54.27874,75.35901,True,no,null
1,46.37691,69.18998,True,no,null
1,43.73564,63.39239,True,no,null
1,22.36692,29.25405,True,no,null
1,24.82338,22.21716,True,no,null
1,32.63639,28.39307,True,no,null
1,30.8093,34.18134,True,no,null
1,55.084,71.15991,True,no,null
1,57.82209,76.59498,True,no,null
1,50.11196,70.55228,True,no,null
1,46.92612,64.61089,True,no,null
1,22.7157,29.71716,True,no,null
1,23.49706,22.29555,True,no,null
1,31.74652,27.80177,True,no,null
1,31.17262,34.11139,True,no,null
1,58.35135,71.56992,True,no,null
1,61.52368,77.12196,True,no,null
1,54.00145,71.17331,True,no,null
1,50.35745,65.12933,True,no,null
1,24.00591,28.45635,True,no,null
1,23.07771,20.79717,True,no,null
1,31.5453,26.10559,True,no,null
1,32.23056,32.53834,True,no,null
1,61.80672,70.13542,True,no,null
1,65.35664,75.89642,True,no,null
1,58.01433,70.17185,True,no,null
1,53.98373,63.89679,True,no,null
1,26.10966,25.87896,True,no,null
1,23.70227,18.01616,True,no,null
1,32.14161,22.79214,True,no,null
1,33.95586,29.62697,True,no,null
1,65.34683,67.38986,True,no,null
1,69.20036,73.26852,True,no,null
1,62.01291,67.6846,True,no,null
1,57.6812,61.27253,True,no,null
1,21.89796,21.72611,True,no,null
1,19.24789,13.60969,True,no,null
1,27.69315,18.05812,True,no,null
1,29.59645,24.96383,True,no,null
1,61.89409,62.94833,True,no,null
1,66.09052,68.96108,True,no,null
1,59.14549,63.55739,True,no,null
1,54.4161,56.97721,True,no,null
1,17.54572,18.84952,True,no,null
1,15.91018,10.50975,True,no,null
1,24.38136,14.71716,True,no,null
1,25.47879,21.68998,True,no,null
1,57.34759,59.68983,True,no,null
1,61.61759,65.82602,True,no,null
1,54.76007,60.59037,True,no,null
1,49.90676,53.86097,True,no,null
1,13.34916,16.78862,True,no,null
1,13.35101,8.536699,True,no,null
1,21.5614,11.83151,True,no,null
1,21.56025,18.94258,True,no,null
1,52.80024,57.12122,True,no,null
1,57.15042,63.46891,True,no,null
1,50.39423,58.5065,True,no,null
1,45.40125,51.55135,True,no,null
1,8.946316,15.11818,True,no,null
1,11.97942,6.644256,True,no,null
1,19.15336,10.66905,True,no,null
1,17.41785,17.26968,True,no,null
1,47.53788,55.35727,True,no,null
1,51.99794,61.61315,True,no,null
1,45.38662,56.56363,True,no,null
1,40.19962,49.67585,True,no,null
1,6.33478,17.06868,True,no,null
1,12.58457,8.674622,True,no,null
1,18.08448,10.87696,True,no,null
1,14.45014,18.28658,True,no,null
1,42.9966,56.50848,True,no,null
1,47.57059,62.96361,True,no,null
1,41.11674,58.13909,True,no,null
1,35.72581,51.07784,True,no,null
1,6.528677,18.87524,True,no,null
1,14.7499,10.53298,True,no,null
1,18.15629,11.19955,True,no,null
1,12.43844,19.58187,True,no,null
1,38.30066,57.44554,True,no,null
1,43.01709,64.33818,True,no,null
1,36.7705,59.72638,True,no,null
1,31.12139,52.57086,True,no,null
1,9.284769,18.05476,True,no,null
1,17.74695,10.408,True,no,null
1,19.32192,8.928646,True,no,null
1,12.02454,17.27459,True,no,null
1,33.84969,55.13377,True,no,null
1,38.73201,62.0598,True,no,null
1,32.74113,57.74228,True,no,null
1,26.78833,50.3438,True,no,null
1,13.2495,18.75517,True,no,null
1,21.47069,12.10207,True,no,null
1,21.51249,7.829146,True,no,null
1,13.31712,16.28109,True,no,null
1,29.16988,53.57502,True,no,null
1,34.27135,60.66107,True,no,null
1,28.6411,56.74576,True,no,null
1,22.28608,49.09784,True,no,null
1,17.51592,16.72139,True,no,null
1,25.45549,10.66607,True,no,null
1,24.37523,5.586826,True,no,null
1,15.90526,14.03753,True,no,null
1,24.58438,51.46085,True,no,null
1,29.96384,58.48992,True,no,null
1,24.82619,54.51686,True,no,null
1,17.96941,46.89602,True,no,null
1,21.93456,15.44423,True,no,null
1,29.63161,9.9047,True,no,null
1,27.7232,3.560123,True,no,null
1,19.27869,11.54528,True,no,null
1,20.02399,48.33804,True,no,null
1,25.77202,55.60867,True,no,null
1,21.34071,51.83247,True,no,null
1,13.86322,44.11615,True,no,null
1,26.42918,13.79681,True,no,null
1,33.92849,10.42532,True,no,null
1,31.40157,2.057141,True,no,null
1,23.09584,9.268026,True,no,null
1,15.51091,45.50737,True,no,null
1,21.76286,52.82182,True,no,null
1,18.37311,49.40539,True,no,null
1,10.22436,41.49299,True,no,null
1,31.12372,13.48724,True,no,null
1,38.45753,11.60784,True,no,null
1,35.44507,3.260711,True,no,null
1,27.31405,7.659646,True,no,null
1,10.95437,42.76187,True,no,null
1,17.93842,50.13501,True,no,null
1,16.15439,46.87334,True,no,null
1,7.692564,38.88661,True,no,null
1,35.76732,13.85907,True,no,null
1,42.96849,12.65771,True,no,null
1,39.58632,4.622153,True,no,null
1,31.62416,7.295231,True,no,null
1,6.808236,40.84109,True,no,null
1,14.74506,48.25201,True,no,null
1,15.18448,45.09816,True,no,null
1,7.713867,37.06187,True,no,null
1,40.42863,14.49032,True,no,null
1,47.52008,14.31697,True,no,null
1,43.84471,6.601909,True,no,null
1,36.03712,6.969847,True,no,null
1,4.154845,41.10494,True,no,null
1,12.554,48.49148,True,no,null
1,15.64381,45.13128,True,no,null
1,10.21708,37.18081,True,no,null
1,44.1508,16.53665,True,no,null
1,51.16777,16.35268,True,no,null
1,47.29972,8.365383,True,no,null
1,39.60324,8.719527,True,no,null
1,5.096531,37.75332,True,no,null
1,11.90964,45.3813,True,no,null
1,16.96744,42.71073,True,no,null
1,13.11599,34.4972,True,no,null
1,44.1508,16.97738,True,no,null
1,51.16777,18.42826,True,no,null
1,47.29972,11.15124,True,no,null
1,39.60324,8.542871,True,no,null
1,5.09653,34.36271,True,no,null
1,11.90964,41.972,True,no,null
1,16.96744,39.35642,True,no,null
1,13.11599,31.1139,True,no,null
1,44.1508,15.95051,True,no,null
1,51.16777,18.66988,True,no,null
1,47.29972,12.28479,True,no,null
1,39.60324,7.534622,True,no,null
1,5.09653,32.77079,True,no,null
1,11.90964,40.34827,True,no,null
1,16.96744,37.71983,True,no,null
1,13.11599,29.47418,True,no,null
1,44.1508,16.50986,True,no,null
1,51.16777,19.61612,True,no,null
1,47.29972,12.97249,True,no,null
1,39.60324,8.211271,True,no,null
1,5.09653,32.40044,True,no,null
1,11.90964,39.91186,True,no,null
1,16.96744,37.17043,True,no,null
1,13.11599,28.9564,True,no,null
1,44.1508,14.69724,True,no,null
1,51.16777,18.21261,True,no,null
1,47.29972,12.58102,True,no,null
1,39.60324,6.526212,True,no,null
1,5.09653,30.96837,True,no,null
1,11.90964,38.44189,True,no,null
1,16.96744,35.68041,True,no,null
1,13.11599,27.46548,True,no,null
1,44.1508,12.77117,True,no,null
1,51.16777,16.83522,True,no,null
1,47.29972,11.59265,True,no,null
1,39.60324,4.898448,True,no,null
1,5.09653,32.56964,True,no,null
1,11.90964,39.66868,True,no,null
1,16.96744,36.22533,True,no,null
1,13.11599,28.27459,True,no,null
1,44.1508,12.71264,True,no,null
1,51.16777,16.46472,True,no,null
1,47.29972,10.82286,True,no,null
1,39.60324,4.670934,True,no,null
1,5.096529,32.30078,True,no,null
1,11.90964,39.54584,True,no,null
1,16.96744,36.34375,True,no,null
1,13.11599,28.2902,True,no,null
1,44.1508,12.5532,True,no,null
1,51.16777,16.06481,True,no,null
1,47.29972,10.91459,True,no,null
1,39.60324,4.316584,True,no,null
1,5.096529,32.0182,True,no,null
1,11.90964,39.13916,True,no,null
1,16.96744,35.74891,True,no,null
1,13.11599,27.77185,True,no,null
1,44.1508,12.66805,True,no,null
1,51.16777,16.82145,True,no,null
1,47.29972,11.56077,True,no,null
1,39.60324,4.866095,True,no,null
1,5.096529,31.96006,True,no,null
1,11.90964,39.18344,True,no,null
1,16.96744,35.95784,True,no,null
1,13.11599,27.91183,True,no,null
1,44.1508,13.29467,True,no,null
1,51.16777,17.22318,True,no,null
1,47.29972,11.65624,True,no,null
1,39.60324,5.594227,True,no,null
1,5.096529,31.93551,True,no,null
1,11.90964,39.18735,True,no,null
1,16.96744,35.7803,True,no,null
1,13.11599,27.81088,True,no,null
1,44.1508,13.42259,True,no,null
1,51.16777,17.24625,True,no,null
1,47.29972,12.09746,True,no,null
1,39.60324,5.392724,True,no,null
1,5.096529,31.58285,True,no,null
1,11.90964,38.72176,True,no,null
1,16.96744,35.37503,True,no,null
1,13.11599,27.37689,True,no,null
1,44.1508,13.59439,True,no,null
1,51.16777,17.53901,True,no,null
1,47.29972,11.93643,True,no,null
1,39.60324,5.898526,True,no,null
1,5.096529,31.58733,True,no,null
1,11.90964,38.70988,True,no,null
1,16.96744,35.33746,True,no,null
1,13.11599,27.35033,True,no,null
1,44.1508,13.43598,True,no,null
1,51.16777,17.03818,True,no,null
1,47.29972,11.73005,True,no,null
1,39.60324,5.274488,True,no,null
1,5.096529,31.43153,True,no,null
1,11.90964,38.34035,True,no,null
1,16.96744,34.65436,True,no,null
1,13.11599,26.81199,True,no,null
1,44.1508,12.25265,True,no,null
1,51.16777,16.65094,True,no,null
1,47.29972,11.55268,True,no,null
1,39.60324,4.818995,True,no,null
1,5.096529,32.20406,True,no,null
1,11.90964,38.92616,True,no,null
1,16.96744,34.95213,True,no,null
1,13.11599,27.26731,True,no,null
1,44.1508,11.62391,True,no,null
1,51.16777,16.35972,True,no,null
1,47.29973,11.48936,True,no,null
1,39.60324,4.460535,True,no,null
1,5.096529,32.20901,True,no,null
1,11.90964,39.36783,True,no,null
1,16.96744,35.8508,True,no,null
1,13.11599,28.01394,True,no,null
1,39.60324,4.089251,True,yes,up
1,44.1508,11.02943,True,no,null
1,51.16777,15.6941,True,no,null
1,47.29973,11.02065,True,no,null
1,39.60324,3.772607,True,no,null
1,5.096529,32.59904,True,no,null
1,11.90964,39.66158,True,no,null
1,16.96744,35.93642,True,no,null
1,13.11599,28.12086,True,no,null
1,39.60324,3.311687,True,yes,down
1,44.1508,10.90528,True,no,null
1,51.16777,14.97322,True,no,null
1,47.29973,10.69308,True,no,null
1,39.60034,2.973585,True,no,null
1,5.096529,32.49777,True,no,null
1,11.90964,39.30733,True,no,null
1,16.96744,35.44281,True,no,null
1,13.11599,27.69895,True,no,null
1,44.1508,10.48361,True,no,null
1,51.16777,14.61907,True,no,null
1,47.29973,10.17951,True,no,null
1,39.60034,2.615081,True,no,null
1,5.096529,32.16971,True,no,null
1,11.90964,38.98407,True,no,null
1,16.96744,35.13778,True,no,null
1,13.11599,27.3824,True,no,null
1,44.1508,9.19372,True,no,null
1,51.16777,12.98258,True,no,null
1,47.29973,9.018412,True,no,null
1,39.60034,1.025444,True,no,null
1,5.096529,32.91478,True,no,null
1,11.90964,39.45776,True,no,null
1,16.96744,35.22352,True,no,null
1,13.11599,27.69772,True,no,null
1,44.1508,8.469855,True,no,null
0.9870281,51.16777,12.19722,True,no,null
0.9870281,47.29973,7.26191,True,no,null
0.9870281,39.60034,0.8857688,True,no,null
1,5.096529,34.13448,True,no,null
1,11.90964,40.3631,True,no,null
1,16.96744,35.70406,True,no,null
1,13.11599,28.47389,True,no,null
0.9495822,44.1508,6.793763,True,no,null
0.9366367,51.16777,11.46124,True,no,null
0.9366367,47.29973,6.692281,True,no,null
0.9366367,39.60034,1.973719,True,no,null
1,5.096529,33.33287,True,no,null
1,11.90964,39.29613,True,no,null
1,16.96744,34.36343,True,no,null
1,13.11599,27.34482,True,no,null
0.8992795,44.1508,6.609494,True,no,null
0.8864452,51.16777,10.69084,True,no,null
0.8864452,47.29973,4.7693,True,no,null
0.8864452,39.60034,1.325413,True,no,null
1,5.096529,34.32911,True,no,null
1,11.90964,40.37958,True,no,null
1,16.96744,35.51081,True,no,null
1,13.11599,28.44285,True,no,null
0.8490672,44.1508,7.21977,True,no,null
0.8360271,51.16777,10.68567,True,no,null
0.8360271,47.29973,4.139958,True,no,null
0.8360271,39.60034,0.6794682,True,no,null
1,5.096529,35.19699,True,no,null
1,11.90964,41.56733,True,no,null
1,16.96744,36.91423,True,no,null
1,13.11599,29.71979,True,no,null
0.798641,44.1508,6.920503,True,no,null
0.7854286,51.16777,10.7137,True,no,null
0.7854286,47.29973,4.165797,True,no,null
0.7854286,39.60034,1.384231,True,no,null
1,5.096529,36.59038,True,no,null
1,11.90964,43.23607,True,no,null
1,16.96744,38.78795,True,no,null
1,13.11599,31.49879,True,no,null
0.7480435,44.1508,8.383101,True,no,null
0.7351907,51.16777,10.7608,True,no,null
0.7351907,47.29973,4.21292,True,no,null
0.7351907,39.60034,0.1921465,True,no,null
1,5.096529,38.1269,True,no,null
1,11.90964,44.84415,True,no,null
1,16.96744,40.5169,True,no,null
1,13.11599,33.07138,True,no,null
0.6975622,44.1508,10.22624,True,no,null
0.6844073,51.16777,10.76467,True,no,null
0.6844073,47.29973,4.211015,True,no,null
0.6844073,39.60034,2.315237,True,no,null
1,5.096529,39.31409,True,no,null
1,11.90964,46.16579,True,no,null
1,16.96744,42.16179,True,no,null
1,13.11599,34.52439,True,no,null
0.6470657,44.1508,10.97115,True,no,null
0.6342502,51.16777,10.75608,True,no,null
0.6342502,47.29973,4.187865,True,no,null
0.6342502,39.60324,3.120175,True,no,null
1,5.096529,39.22296,True,no,null
1,11.90964,46.42985,True,no,null
1,16.96744,42.55775,True,no,null
1,13.11599,34.85361,True,no,null
0.5968467,44.1508,10.97141,True,no,null
0.5840366,51.16777,10.76581,True,no,null
0.5840366,47.29973,4.17807,True,no,null
0.5840366,39.60324,3.120872,True,no,null
1,5.096528,39.50117,True,no,null
1,11.90964,46.44078,True,no,null
1,16.96744,42.55872,True,no,null
1,13.11599,34.85457,True,no,null
0.5660707,39.60324,3.121033,True,yes,up
0.5465867,44.1508,10.97147,True,no,null
0.5336486,51.16777,10.80768,True,no,null
0.5336486,47.29973,4.194563,True,no,null
0.5336486,39.60324,3.12149,True,no,null
1,5.096528,39.50226,True,no,null
1,11.90964,46.44188,True,no,null
1,16.96744,42.55981,True,no,null
1,13.11599,34.85567,True,no,null
0.5081173,39.60324,3.121711,True,yes,down
